Date,Product_Name,Product_Price,Quantity,Total,Month,Quantity_Monthly,Category
2025-03-13,MATCHA CLOUD,24000.0,2.0,48000,3,62.0,Banyak
2025-03-13,MILO CREAM,25000.0,2.0,50000,3,87.0,Banyak
2025-03-13,MIX PLATTER,27000.0,3.0,81000,3,42.0,Banyak
2025-03-13,NAKTAMALA,27000.0,0.0,0,3,2.0,Sedikit
2025-03-13,PANDAN LATTE,23000.0,0.0,0,3,53.0,Banyak
2025-03-13,PEACH TEA,21000.0,0.0,0,3,8.0,Sedikit
2025-03-13,PEMPEK,20000.0,2.0,40000,3,64.0,Banyak
2025-03-13,PICCOLO,27000.0,0.0,0,3,3.0,Sedikit
2025-03-13,PISANG KEJU,20000.0,1.0,20000,3,56.0,Banyak
2025-03-13,PISTACHIO LATTE,25000.0,4.0,100000,3,42.0,Banyak
2025-03-13,RICE BEEF BLACKPAPER,33000.0,0.0,0,3,24.0,Sedang
2025-03-13,RICE BEEF BULGOGI,33000.0,0.0,0,3,49.0,Banyak
2025-03-13,RISOL MAYO,20000.0,0.0,0,3,26.0,Sedang
2025-03-13,ROTI BAKAR,16000.0,0.0,0,3,48.0,Banyak
2025-03-13,SEA SALTED CARAMEL LATTE,28000.0,2.0,56000,3,24.0,Sedang
2025-03-13,SIGNATURE ERTHREE COFFEE,25000.0,16.0,400000,3,378.0,Banyak
2025-03-13,SINGKONG,18000.0,0.0,0,3,31.0,Sedang
2025-03-13,SPAGHETTI BOLOGNESE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-13,SPAGHETTI BRULLE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-13,SPANISH,25000.0,0.0,0,3,21.0,Sedang
2025-03-13,SWEET HONEY KARAGE,30000.0,0.0,0,3,31.0,Sedang
2025-03-13,TARO,24000.0,1.0,24000,3,17.0,Sedang
2025-03-13,TIRAMISSYOU LATTE,28000.0,2.0,56000,3,22.0,Sedang
2025-03-13,TROPICAL MANGO,25000.0,1.0,25000,3,12.0,Sedikit
2025-03-13,V60,30000.0,0.0,0,3,14.0,Sedikit
2025-03-13,VANILA REGAL,24000.0,1.0,24000,3,31.0,Sedang
2025-03-13,VIETNAM DRIP,25000.0,0.0,0,3,26.0,Sedang
2025-03-14,AIR BIASA,5000.0,0.0,0,3,1.0,Sedikit
2025-03-14,AIR MINERAL (BESAR),7000.0,11.0,77000,3,211.0,Banyak
2025-03-14,AIR MINERAL (KECIL),5000.0,0.0,0,3,0.0,Sedikit
2025-03-14,ALVREDO PASTA,35000.0,0.0,0,3,4.0,Sedikit
2025-03-14,AMERICANO,27000.0,2.0,54000,3,83.0,Banyak
2025-03-14,APPLE FIZ,25000.0,0.0,0,3,9.0,Sedikit
2025-03-14,APPLE TEA,21000.0,1.0,21000,3,24.0,Sedang
2025-03-14,BERRY PUNCH,30000.0,0.0,0,3,6.0,Sedikit
2025-03-14,BERRY TEA,21000.0,0.0,0,3,11.0,Sedikit
2025-03-14,BISCOFF BUTTER,28000.0,3.0,84000,3,94.0,Banyak
2025-03-14,BLACKFOREST,28000.0,3.0,84000,3,24.0,Sedang
2025-03-14,BLUE PARADISE,25000.0,0.0,0,3,7.0,Sedikit
2025-03-14,BUNDLE PACKAGE,39000.0,5.0,195000,3,37.0,Banyak
2025-03-14,BUTTER SEA SALT LATTE,28000.0,3.0,84000,3,51.0,Banyak
2025-03-14,CAKE VELVET,24000.0,1.0,24000,3,23.0,Sedang
2025-03-14,CAPPUCINO,30000.0,0.0,0,3,45.0,Banyak
2025-03-14,CARAMEL MACCHIATO,25000.0,1.0,25000,3,71.0,Banyak
2025-03-14,CHEESECAKE,26000.0,1.0,26000,3,13.0,Sedikit
2025-03-14,CHESEECAKE LATTE,25000.0,1.0,25000,3,46.0,Banyak
2025-03-14,CHEESSY FRIES BEEF,28000.0,0.0,0,3,9.0,Sedikit
2025-03-14,CHICKEN KATSU,30000.0,1.0,30000,3,18.0,Sedang
2025-03-14,CHURROS,25000.0,6.0,150000,3,35.0,Banyak
2025-03-14,CIRENG,18000.0,2.0,36000,3,36.0,Banyak
2025-03-14,COFFEE LATTE,30000.0,2.0,60000,3,55.0,Banyak
2025-03-14,COOKIES N CREAM,25000.0,0.0,0,3,17.0,Sedang
2025-03-14,CROFFLE ICE CREAM,26000.0,0.0,0,3,24.0,Sedang
2025-03-14,DARK CHOCOLATE,24000.0,1.0,24000,3,48.0,Banyak
2025-03-14,ERTHREE TOAST,26000.0,0.0,0,3,9.0,Sedikit
2025-03-14,ESPRESSO,19000.0,0.0,0,3,2.0,Sedikit
2025-03-14,FRENCH FRIES,19000.0,1.0,19000,3,53.0,Banyak
2025-03-14,FRIED RICE ERTHREE,28000.0,0.0,0,3,11.0,Sedikit
2025-03-14,JAPANESE CHICKEN CURRY,31000.0,1.0,31000,3,28.0,Sedang
2025-03-14,JAVANESE,33000.0,0.0,0,3,4.0,Sedikit
2025-03-14,KEBAB,15000.0,0.0,0,3,11.0,Sedikit
2025-03-14,KOPI CREAM,23000.0,3.0,69000,3,114.0,Banyak
2025-03-14,LUMPIA,18000.0,0.0,0,3,12.0,Sedikit
2025-03-14,LYCHEE TEA,21000.0,2.0,42000,3,79.0,Banyak
2025-03-14,MANGO TEA,21000.0,0.0,0,3,21.0,Sedang
2025-03-14,MATCHA CLOUD,24000.0,3.0,72000,3,62.0,Banyak
2025-03-14,MILO CREAM,25000.0,4.0,100000,3,87.0,Banyak
2025-03-14,MIX PLATTER,27000.0,2.0,54000,3,42.0,Banyak
2025-03-14,NAKTAMALA,27000.0,0.0,0,3,2.0,Sedikit
2025-03-14,PANDAN LATTE,23000.0,0.0,0,3,53.0,Banyak
2025-03-14,PEACH TEA,21000.0,0.0,0,3,8.0,Sedikit
2025-03-14,PEMPEK,20000.0,4.0,80000,3,64.0,Banyak
2025-03-14,PICCOLO,27000.0,0.0,0,3,3.0,Sedikit
2025-03-14,PISANG KEJU,20000.0,3.0,60000,3,56.0,Banyak
2025-03-14,PISTACHIO LATTE,25000.0,2.0,50000,3,42.0,Banyak
2025-03-14,RICE BEEF BLACKPAPER,33000.0,2.0,66000,3,24.0,Sedang
2025-03-14,RICE BEEF BULGOGI,33000.0,0.0,0,3,49.0,Banyak
2025-03-14,RISOL MAYO,20000.0,1.0,20000,3,26.0,Sedang
2025-03-14,ROTI BAKAR,16000.0,4.0,64000,3,48.0,Banyak
2025-03-14,SEA SALTED CARAMEL LATTE,28000.0,1.0,28000,3,24.0,Sedang
2025-03-14,SIGNATURE ERTHREE COFFEE,25000.0,20.0,500000,3,378.0,Banyak
2025-03-14,SINGKONG,18000.0,3.0,54000,3,31.0,Sedang
2025-03-14,SPAGHETTI BOLOGNESE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-14,SPAGHETTI BRULLE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-14,SPANISH,25000.0,1.0,25000,3,21.0,Sedang
2025-03-14,SWEET HONEY KARAGE,30000.0,2.0,60000,3,31.0,Sedang
2025-03-14,TARO,24000.0,0.0,0,3,17.0,Sedang
2025-03-14,TIRAMISSYOU LATTE,28000.0,0.0,0,3,22.0,Sedang
2025-03-14,TROPICAL MANGO,25000.0,1.0,25000,3,12.0,Sedikit
2025-03-14,V60,30000.0,0.0,0,3,14.0,Sedikit
2025-03-14,VANILA REGAL,24000.0,0.0,0,3,31.0,Sedang
2025-03-14,VIETNAM DRIP,25000.0,1.0,25000,3,26.0,Sedang
2025-03-15,AIR BIASA,5000.0,0.0,0,3,1.0,Sedikit
2025-03-15,AIR MINERAL (BESAR),7000.0,1.0,7000,3,211.0,Banyak
2025-03-15,AIR MINERAL (KECIL),5000.0,0.0,0,3,0.0,Sedikit
2025-03-15,ALVREDO PASTA,35000.0,0.0,0,3,4.0,Sedikit
2025-03-15,AMERICANO,27000.0,3.0,81000,3,83.0,Banyak
2025-03-15,APPLE FIZ,25000.0,1.0,25000,3,9.0,Sedikit
2025-03-15,APPLE TEA,21000.0,1.0,21000,3,24.0,Sedang
2025-03-15,BERRY PUNCH,30000.0,1.0,30000,3,6.0,Sedikit
2025-03-15,BERRY TEA,21000.0,2.0,42000,3,11.0,Sedikit
2025-03-15,BISCOFF BUTTER,28000.0,3.0,84000,3,94.0,Banyak
2025-03-15,BLACKFOREST,28000.0,1.0,28000,3,24.0,Sedang
2025-03-15,BLUE PARADISE,25000.0,0.0,0,3,7.0,Sedikit
2025-03-15,BUNDLE PACKAGE,39000.0,1.0,39000,3,37.0,Banyak
2025-03-15,BUTTER SEA SALT LATTE,28000.0,1.0,28000,3,51.0,Banyak
2025-03-15,CAKE VELVET,24000.0,0.0,0,3,23.0,Sedang
2025-03-15,CAPPUCINO,30000.0,3.0,90000,3,45.0,Banyak
2025-03-15,CARAMEL MACCHIATO,25000.0,1.0,25000,3,71.0,Banyak
2025-03-15,CHEESECAKE,26000.0,1.0,26000,3,13.0,Sedikit
2025-03-15,CHESEECAKE LATTE,25000.0,2.0,50000,3,46.0,Banyak
2025-03-15,CHEESSY FRIES BEEF,28000.0,0.0,0,3,9.0,Sedikit
2025-03-15,CHICKEN KATSU,30000.0,0.0,0,3,18.0,Sedang
2025-03-15,CHURROS,25000.0,1.0,25000,3,35.0,Banyak
2025-03-15,CIRENG,18000.0,2.0,36000,3,36.0,Banyak
2025-03-15,COFFEE LATTE,30000.0,2.0,60000,3,55.0,Banyak
2025-03-15,COOKIES N CREAM,25000.0,2.0,50000,3,17.0,Sedang
2025-03-15,CROFFLE ICE CREAM,26000.0,0.0,0,3,24.0,Sedang
2025-03-15,DARK CHOCOLATE,24000.0,3.0,72000,3,48.0,Banyak
2025-03-15,ERTHREE TOAST,26000.0,0.0,0,3,9.0,Sedikit
2025-03-15,ESPRESSO,19000.0,0.0,0,3,2.0,Sedikit
2025-03-15,FRENCH FRIES,19000.0,0.0,0,3,53.0,Banyak
2025-03-15,FRIED RICE ERTHREE,28000.0,0.0,0,3,11.0,Sedikit
2025-03-15,JAPANESE CHICKEN CURRY,31000.0,1.0,31000,3,28.0,Sedang
2025-03-15,JAVANESE,33000.0,0.0,0,3,4.0,Sedikit
2025-03-15,KEBAB,15000.0,0.0,0,3,11.0,Sedikit
2025-03-15,KOPI CREAM,23000.0,1.0,23000,3,114.0,Banyak
2025-03-15,LUMPIA,18000.0,0.0,0,3,12.0,Sedikit
2025-03-15,LYCHEE TEA,21000.0,1.0,21000,3,79.0,Banyak
2025-03-15,MANGO TEA,21000.0,0.0,0,3,21.0,Sedang
2025-03-15,MATCHA CLOUD,24000.0,0.0,0,3,62.0,Banyak
2025-03-15,MILO CREAM,25000.0,4.0,100000,3,87.0,Banyak
2025-03-15,MIX PLATTER,27000.0,1.0,27000,3,42.0,Banyak
2025-03-15,NAKTAMALA,27000.0,0.0,0,3,2.0,Sedikit
2025-03-15,PANDAN LATTE,23000.0,0.0,0,3,53.0,Banyak
2025-03-15,PEACH TEA,21000.0,0.0,0,3,8.0,Sedikit
2025-03-15,PEMPEK,20000.0,6.0,120000,3,64.0,Banyak
2025-03-15,PICCOLO,27000.0,0.0,0,3,3.0,Sedikit
2025-03-15,PISANG KEJU,20000.0,1.0,20000,3,56.0,Banyak
2025-03-15,PISTACHIO LATTE,25000.0,2.0,50000,3,42.0,Banyak
2025-03-15,RICE BEEF BLACKPAPER,33000.0,0.0,0,3,24.0,Sedang
2025-03-15,RICE BEEF BULGOGI,33000.0,0.0,0,3,49.0,Banyak
2025-03-15,RISOL MAYO,20000.0,1.0,20000,3,26.0,Sedang
2025-03-15,ROTI BAKAR,16000.0,1.0,16000,3,48.0,Banyak
2025-03-15,SEA SALTED CARAMEL LATTE,28000.0,0.0,0,3,24.0,Sedang
2025-03-15,SIGNATURE ERTHREE COFFEE,25000.0,6.0,150000,3,378.0,Banyak
2025-03-15,SINGKONG,18000.0,0.0,0,3,31.0,Sedang
2025-03-15,SPAGHETTI BOLOGNESE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-15,SPAGHETTI BRULLE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-15,SPANISH,25000.0,0.0,0,3,21.0,Sedang
2025-03-15,SWEET HONEY KARAGE,30000.0,2.0,60000,3,31.0,Sedang
2025-03-15,TARO,24000.0,2.0,48000,3,17.0,Sedang
2025-03-15,TIRAMISSYOU LATTE,28000.0,0.0,0,3,22.0,Sedang
2025-03-15,TROPICAL MANGO,25000.0,2.0,50000,3,12.0,Sedikit
2025-03-15,V60,30000.0,0.0,0,3,14.0,Sedikit
2025-03-15,VANILA REGAL,24000.0,0.0,0,3,31.0,Sedang
2025-03-15,VIETNAM DRIP,25000.0,1.0,25000,3,26.0,Sedang
2025-03-16,AIR BIASA,5000.0,0.0,0,3,1.0,Sedikit
2025-03-16,AIR MINERAL (BESAR),7000.0,10.0,70000,3,211.0,Banyak
2025-03-16,AIR MINERAL (KECIL),5000.0,0.0,0,3,0.0,Sedikit
2025-03-16,ALVREDO PASTA,35000.0,0.0,0,3,4.0,Sedikit
2025-03-16,AMERICANO,27000.0,7.0,189000,3,83.0,Banyak
2025-03-16,APPLE FIZ,25000.0,0.0,0,3,9.0,Sedikit
2025-03-16,APPLE TEA,21000.0,1.0,21000,3,24.0,Sedang
2025-03-16,BERRY PUNCH,30000.0,0.0,0,3,6.0,Sedikit
2025-03-16,BERRY TEA,21000.0,2.0,42000,3,11.0,Sedikit
2025-03-16,BISCOFF BUTTER,28000.0,4.0,112000,3,94.0,Banyak
2025-03-16,BLACKFOREST,28000.0,0.0,0,3,24.0,Sedang
2025-03-16,BLUE PARADISE,25000.0,0.0,0,3,7.0,Sedikit
2025-03-16,BUNDLE PACKAGE,39000.0,2.0,78000,3,37.0,Banyak
2025-03-16,BUTTER SEA SALT LATTE,28000.0,4.0,112000,3,51.0,Banyak
2025-03-16,CAKE VELVET,24000.0,2.0,48000,3,23.0,Sedang
2025-03-16,CAPPUCINO,30000.0,1.0,30000,3,45.0,Banyak
2025-03-16,CARAMEL MACCHIATO,25000.0,3.0,75000,3,71.0,Banyak
2025-03-16,CHEESECAKE,26000.0,0.0,0,3,13.0,Sedikit
2025-03-16,CHESEECAKE LATTE,25000.0,0.0,0,3,46.0,Banyak
2025-03-16,CHEESSY FRIES BEEF,28000.0,0.0,0,3,9.0,Sedikit
2025-03-16,CHICKEN KATSU,30000.0,0.0,0,3,18.0,Sedang
2025-03-16,CHURROS,25000.0,2.0,50000,3,35.0,Banyak
2025-03-16,CIRENG,18000.0,1.0,18000,3,36.0,Banyak
2025-03-16,COFFEE LATTE,30000.0,0.0,0,3,55.0,Banyak
2025-03-16,COOKIES N CREAM,25000.0,0.0,0,3,17.0,Sedang
2025-03-16,CROFFLE ICE CREAM,26000.0,1.0,26000,3,24.0,Sedang
2025-03-16,DARK CHOCOLATE,24000.0,5.0,120000,3,48.0,Banyak
2025-03-16,ERTHREE TOAST,26000.0,0.0,0,3,9.0,Sedikit
2025-03-16,ESPRESSO,19000.0,0.0,0,3,2.0,Sedikit
2025-03-16,FRENCH FRIES,19000.0,1.0,19000,3,53.0,Banyak
2025-03-16,FRIED RICE ERTHREE,28000.0,0.0,0,3,11.0,Sedikit
2025-03-16,JAPANESE CHICKEN CURRY,31000.0,0.0,0,3,28.0,Sedang
2025-03-16,JAVANESE,33000.0,0.0,0,3,4.0,Sedikit
2025-03-16,KEBAB,15000.0,1.0,15000,3,11.0,Sedikit
2025-03-16,KOPI CREAM,23000.0,4.0,92000,3,114.0,Banyak
2025-03-16,LUMPIA,18000.0,1.0,18000,3,12.0,Sedikit
2025-03-16,LYCHEE TEA,21000.0,3.0,63000,3,79.0,Banyak
2025-03-16,MANGO TEA,21000.0,1.0,21000,3,21.0,Sedang
2025-03-16,MATCHA CLOUD,24000.0,0.0,0,3,62.0,Banyak
2025-03-16,MILO CREAM,25000.0,7.0,175000,3,87.0,Banyak
2025-03-16,MIX PLATTER,27000.0,2.0,54000,3,42.0,Banyak
2025-03-16,NAKTAMALA,27000.0,0.0,0,3,2.0,Sedikit
2025-03-16,PANDAN LATTE,23000.0,0.0,0,3,53.0,Banyak
2025-03-16,PEACH TEA,21000.0,1.0,21000,3,8.0,Sedikit
2025-03-16,PEMPEK,20000.0,0.0,0,3,64.0,Banyak
2025-03-16,PICCOLO,27000.0,0.0,0,3,3.0,Sedikit
2025-03-16,PISANG KEJU,20000.0,3.0,60000,3,56.0,Banyak
2025-03-16,PISTACHIO LATTE,25000.0,2.0,50000,3,42.0,Banyak
2025-03-16,RICE BEEF BLACKPAPER,33000.0,0.0,0,3,24.0,Sedang
2025-03-16,RICE BEEF BULGOGI,33000.0,0.0,0,3,49.0,Banyak
2025-03-16,RISOL MAYO,20000.0,3.0,60000,3,26.0,Sedang
2025-03-16,ROTI BAKAR,16000.0,1.0,16000,3,48.0,Banyak
2025-03-16,SEA SALTED CARAMEL LATTE,28000.0,0.0,0,3,24.0,Sedang
2025-03-16,SIGNATURE ERTHREE COFFEE,25000.0,20.0,500000,3,378.0,Banyak
2025-03-16,SINGKONG,18000.0,3.0,54000,3,31.0,Sedang
2025-03-16,SPAGHETTI BOLOGNESE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-16,SPAGHETTI BRULLE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-16,SPANISH,25000.0,1.0,25000,3,21.0,Sedang
2025-03-16,SWEET HONEY KARAGE,30000.0,0.0,0,3,31.0,Sedang
2025-03-16,TARO,24000.0,1.0,24000,3,17.0,Sedang
2025-03-16,TIRAMISSYOU LATTE,28000.0,2.0,56000,3,22.0,Sedang
2025-03-16,TROPICAL MANGO,25000.0,0.0,0,3,12.0,Sedikit
2025-03-16,V60,30000.0,2.0,60000,3,14.0,Sedikit
2025-03-16,VANILA REGAL,24000.0,1.0,24000,3,31.0,Sedang
2025-03-16,VIETNAM DRIP,25000.0,4.0,100000,3,26.0,Sedang
2025-03-17,AIR BIASA,5000.0,0.0,0,3,1.0,Sedikit
2025-03-17,AIR MINERAL (BESAR),7000.0,3.0,21000,3,211.0,Banyak
2025-03-17,AIR MINERAL (KECIL),5000.0,0.0,0,3,0.0,Sedikit
2025-03-17,ALVREDO PASTA,35000.0,0.0,0,3,4.0,Sedikit
2025-03-17,AMERICANO,27000.0,1.0,27000,3,83.0,Banyak
2025-03-17,APPLE FIZ,25000.0,0.0,0,3,9.0,Sedikit
2025-03-17,APPLE TEA,21000.0,1.0,21000,3,24.0,Sedang
2025-03-17,BERRY PUNCH,30000.0,0.0,0,3,6.0,Sedikit
2025-03-17,BERRY TEA,21000.0,1.0,21000,3,11.0,Sedikit
2025-03-17,BISCOFF BUTTER,28000.0,2.0,56000,3,94.0,Banyak
2025-03-17,BLACKFOREST,28000.0,0.0,0,3,24.0,Sedang
2025-03-17,BLUE PARADISE,25000.0,0.0,0,3,7.0,Sedikit
2025-03-17,BUNDLE PACKAGE,39000.0,0.0,0,3,37.0,Banyak
2025-03-17,BUTTER SEA SALT LATTE,28000.0,1.0,28000,3,51.0,Banyak
2025-03-17,CAKE VELVET,24000.0,0.0,0,3,23.0,Sedang
2025-03-17,CAPPUCINO,30000.0,1.0,30000,3,45.0,Banyak
2025-03-17,CARAMEL MACCHIATO,25000.0,2.0,50000,3,71.0,Banyak
2025-03-17,CHEESECAKE,26000.0,0.0,0,3,13.0,Sedikit
2025-03-17,CHESEECAKE LATTE,25000.0,1.0,25000,3,46.0,Banyak
2025-03-17,CHEESSY FRIES BEEF,28000.0,1.0,28000,3,9.0,Sedikit
2025-03-17,CHICKEN KATSU,30000.0,0.0,0,3,18.0,Sedang
2025-03-17,CHURROS,25000.0,2.0,50000,3,35.0,Banyak
2025-03-17,CIRENG,18000.0,1.0,18000,3,36.0,Banyak
2025-03-17,COFFEE LATTE,30000.0,1.0,30000,3,55.0,Banyak
2025-03-17,COOKIES N CREAM,25000.0,0.0,0,3,17.0,Sedang
2025-03-17,CROFFLE ICE CREAM,26000.0,0.0,0,3,24.0,Sedang
2025-03-17,DARK CHOCOLATE,24000.0,0.0,0,3,48.0,Banyak
2025-03-17,ERTHREE TOAST,26000.0,0.0,0,3,9.0,Sedikit
2025-03-17,ESPRESSO,19000.0,0.0,0,3,2.0,Sedikit
2025-03-17,FRENCH FRIES,19000.0,0.0,0,3,53.0,Banyak
2025-03-17,FRIED RICE ERTHREE,28000.0,0.0,0,3,11.0,Sedikit
2025-03-17,JAPANESE CHICKEN CURRY,31000.0,0.0,0,3,28.0,Sedang
2025-03-17,JAVANESE,33000.0,0.0,0,3,4.0,Sedikit
2025-03-17,KEBAB,15000.0,0.0,0,3,11.0,Sedikit
2025-03-17,KOPI CREAM,23000.0,0.0,0,3,114.0,Banyak
2025-03-17,LUMPIA,18000.0,1.0,18000,3,12.0,Sedikit
2025-03-17,LYCHEE TEA,21000.0,3.0,63000,3,79.0,Banyak
2025-03-17,MANGO TEA,21000.0,0.0,0,3,21.0,Sedang
2025-03-17,MATCHA CLOUD,24000.0,0.0,0,3,62.0,Banyak
2025-03-17,MILO CREAM,25000.0,6.0,150000,3,87.0,Banyak
2025-03-17,MIX PLATTER,27000.0,2.0,54000,3,42.0,Banyak
2025-03-17,NAKTAMALA,27000.0,0.0,0,3,2.0,Sedikit
2025-03-17,PANDAN LATTE,23000.0,4.0,92000,3,53.0,Banyak
2025-03-17,PEACH TEA,21000.0,0.0,0,3,8.0,Sedikit
2025-03-17,PEMPEK,20000.0,2.0,40000,3,64.0,Banyak
2025-03-17,PICCOLO,27000.0,0.0,0,3,3.0,Sedikit
2025-03-17,PISANG KEJU,20000.0,1.0,20000,3,56.0,Banyak
2025-03-17,PISTACHIO LATTE,25000.0,1.0,25000,3,42.0,Banyak
2025-03-17,RICE BEEF BLACKPAPER,33000.0,3.0,99000,3,24.0,Sedang
2025-03-17,RICE BEEF BULGOGI,33000.0,1.0,33000,3,49.0,Banyak
2025-03-17,RISOL MAYO,20000.0,0.0,0,3,26.0,Sedang
2025-03-17,ROTI BAKAR,16000.0,4.0,64000,3,48.0,Banyak
2025-03-17,SEA SALTED CARAMEL LATTE,28000.0,1.0,28000,3,24.0,Sedang
2025-03-17,SIGNATURE ERTHREE COFFEE,25000.0,11.0,275000,3,378.0,Banyak
2025-03-17,SINGKONG,18000.0,2.0,36000,3,31.0,Sedang
2025-03-17,SPAGHETTI BOLOGNESE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-17,SPAGHETTI BRULLE,32000.0,0.0,0,3,7.0,Sedikit
2025-03-17,SPANISH,25000.0,0.0,0,3,21.0,Sedang
2025-03-17,SWEET HONEY KARAGE,30000.0,1.0,30000,3,31.0,Sedang
2025-03-17,TARO,24000.0,0.0,0,3,17.0,Sedang
2025-03-17,TIRAMISSYOU LATTE,28000.0,0.0,0,3,22.0,Sedang
2025-03-17,TROPICAL MANGO,25000.0,0.0,0,3,12.0,Sedikit
2025-03-17,V60,30000.0,2.0,60000,3,14.0,Sedikit
2025-03-17,VANILA REGAL,24000.0,2.0,48000,3,31.0,Sedang
2025-03-17,VIETNAM DRIP,25000.0,1.0,25000,3,26.0,Sedang
2025-03-18,AIR BIASA,5000.0,0.0,0,3,1.0,Sedikit
2025-03-18,AIR MINERAL (BESAR),7000.0,18.0,126000,3,211.0,Banyak
2025-03-18,AIR MINERAL (KECIL),5000.0,0.0,0,3,0.0,Sedikit
2025-03-18,ALVREDO PASTA,35000.0,0.0,0,3,4.0,Sedikit
2025-03-18,AMERICANO,27000.0,5.0,135000,3,83.0,Banyak
2025-03-18,APPLE FIZ,25000.0,1.0,25000,3,9.0,Sedikit
2025-03-18,APPLE TEA,21000.0,1.0,21000,3,24.0,Sedang
2025-03-18,BERRY PUNCH,30000.0,0.0,0,3,6.0,Sedikit
2025-03-18,BERRY TEA,21000.0,0.0,0,3,11.0,Sedikit
2025-03-18,BISCOFF BUTTER,28000.0,2.0,56000,3,94.0,Banyak
2025-03-18,BLACKFOREST,28000.0,1.0,28000,3,24.0,Sedang
2025-03-18,BLUE PARADISE,25000.0,1.0,25000,3,7.0,Sedikit
2025-03-18,BUNDLE PACKAGE,39000.0,3.0,117000,3,37.0,Banyak
2025-03-18,BUTTER SEA SALT LATTE,28000.0,1.0,28000,3,51.0,Banyak
2025-03-18,CAKE VELVET,24000.0,0.0,0,3,23.0,Sedang
2025-03-18,CAPPUCINO,30000.0,3.0,90000,3,45.0,Banyak
2025-03-18,CARAMEL MACCHIATO,25000.0,3.0,75000,3,71.0,Banyak
2025-03-18,CHEESECAKE,26000.0,1.0,26000,3,13.0,Sedikit
2025-03-18,CHESEECAKE LATTE,25000.0,0.0,0,3,46.0,Banyak
2025-03-18,CHEESSY FRIES BEEF,28000.0,1.0,28000,3,9.0,Sedikit
2025-03-18,CHICKEN KATSU,30000.0,1.0,30000,3,18.0,Sedang
2025-03-18,CHURROS,25000.0,1.0,25000,3,35.0,Banyak
2025-03-18,CIRENG,18000.0,3.0,54000,3,36.0,Banyak
2025-03-18,COFFEE LATTE,30000.0,1.0,30000,3,55.0,Banyak
2025-03-18,COOKIES N CREAM,25000.0,1.0,25000,3,17.0,Sedang
2025-03-18,CROFFLE ICE CREAM,26000.0,1.0,26000,3,24.0,Sedang
2025-03-18,DARK CHOCOLATE,24000.0,3.0,72000,3,48.0,Banyak
2025-03-18,ERTHREE TOAST,26000.0,1.0,26000,3,9.0,Sedikit
2025-03-18,ESPRESSO,19000.0,0.0,0,3,2.0,Sedikit
2025-03-18,FRENCH FRIES,19000.0,1.0,19000,3,53.0,Banyak
2025-03-18,FRIED RICE ERTHREE,28000.0,2.0,56000,3,11.0,Sedikit
2025-03-18,JAPANESE CHICKEN CURRY,31000.0,3.0,93000,3,28.0,Sedang
2025-03-18,JAVANESE,33000.0,0.0,0,3,4.0,Sedikit
2025-03-18,KEBAB,15000.0,1.0,15000,3,11.0,Sedikit
2025-03-18,KOPI CREAM,23000.0,1.0,23000,3,114.0,Banyak
2025-03-18,LUMPIA,18000.0,1.0,18000,3,12.0,Sedikit
2025-03-18,LYCHEE TEA,21000.0,10.0,210000,3,79.0,Banyak
2025-03-18,MANGO TEA,21000.0,4.0,84000,3,21.0,Sedang
2025-03-18,MATCHA CLOUD,24000.0,0.0,0,3,62.0,Banyak
2025-03-18,MILO CREAM,25000.0,3.0,75000,3,87.0,Banyak
2025-03-18,MIX PLATTER,27000.0,3.0,81000,3,42.0,Banyak
2025-03-18,NAKTAMALA,27000.0,1.0,27000,3,2.0,Sedikit
2025-03-18,PANDAN LATTE,23000.0,3.0,69000,3,53.0,Banyak
2025-03-18,PEACH TEA,21000.0,0.0,0,3,8.0,Sedikit
2025-03-18,PEMPEK,20000.0,3.0,60000,3,64.0,Banyak
2025-03-18,PICCOLO,27000.0,0.0,0,3,3.0,Sedikit
2025-03-18,PISANG KEJU,20000.0,4.0,80000,3,56.0,Banyak
2025-03-18,PISTACHIO LATTE,25000.0,0.0,0,3,42.0,Banyak
2025-03-18,RICE BEEF BLACKPAPER,33000.0,1.0,33000,3,24.0,Sedang
2025-03-18,RICE BEEF BULGOGI,33000.0,10.0,330000,3,49.0,Banyak
2025-03-18,RISOL MAYO,20000.0,0.0,0,3,26.0,Sedang
2025-03-18,ROTI BAKAR,16000.0,2.0,32000,3,48.0,Banyak
2025-03-18,SEA SALTED CARAMEL LATTE,28000.0,1.0,28000,3,24.0,Sedang
2025-03-18,SIGNATURE ERTHREE COFFEE,25000.0,9.0,225000,3,378.0,Banyak
2025-03-18,SINGKONG,18000.0,0.0,0,3,31.0,Sedang
2025-03-18,SPAGHETTI BOLOGNESE,32000.0,4.0,128000,3,7.0,Sedikit
2025-03-18,SPAGHETTI BRULLE,32000.0,1.0,32000,3,7.0,Sedikit
2025-03-18,SPANISH,25000.0,1.0,25000,3,21.0,Sedang
